TF	target	importance	cc	TF_type	target_type	targetN
Suc	Solyc04g051870.3	36.6275982513626	1	sugar	gene	790
Suc	Solyc10g085280.1	36.62488528443184	1	sugar	gene	790
Suc	Solyc06g074760.2	45.7619599226086	1	sugar	gene	790
Suc	Solyc02g070440.3	45.80308412641271	1	sugar	gene	790
Suc	Solyc12g009080.2	45.81370790196875	1	sugar	gene	790
Suc	Solyc10g080900.3	45.54288703858097	1	sugar	gene	790
Suc	Solyc10g049890.3	36.602133598015584	1	sugar	gene	790
Suc	Solyc10g054280.2	45.88917046487877	1	sugar	gene	790
Suc	Solyc02g068415.1	45.91744645561844	1	sugar	gene	790
Suc	Solyc10g076410.1	45.92235963469646	1	sugar	gene	790
Suc	Solyc05g013300.1	36.56338128342116	1	sugar	gene	790
Suc	Solyc09g098110.4	46.00882747151825	1	sugar	TF	790
Suc	Solyc09g091230.4	46.01610184113937	1	sugar	gene	790
Suc	Solyc08g006110.4	46.01679782764239	1	sugar	TF	790
Suc	Solyc06g076070.1	46.06603514455695	1	sugar	gene	790
Suc	Solyc04g076960.4	46.08449052602983	1	sugar	gene	790
Suc	Solyc11g068700.2	46.14389079068762	1	sugar	gene	790
Suc	Solyc05g007060.4	36.51951631776117	1	sugar	gene	790
Suc	Solyc03g121620.1	36.517050708193736	1	sugar	gene	790
Suc	Solyc01g096880.4	45.82884699295432	1	sugar	gene	790
Suc	Solyc07g064930.3	36.367409986556574	1	sugar	gene	790
Suc	Solyc07g008930.1	44.15934125180121	1	sugar	gene	790
Suc	Solyc06g008940.4	44.083735328531176	1	sugar	gene	790
Suc	Solyc08g068680.4	37.363240722635126	1	sugar	gene	790
Suc	Solyc08g079060.4	37.36321269376224	1	sugar	gene	790
Suc	Solyc11g069900.3	37.36091719035556	1	sugar	gene	790
Suc	Solyc03g114760.3	37.36052541755187	1	sugar	gene	790
Suc	Solyc04g078390.3	42.55557266240288	1	sugar	gene	790
Suc	Solyc06g050710.4	42.55723020082183	1	sugar	gene	790
Suc	Solyc02g081680.4	42.56835568139165	1	sugar	gene	790
Suc	Solyc10g009030.4	42.615125988694544	1	sugar	gene	790
Suc	Solyc08g077530.3	37.316414350058274	1	sugar	gene	790
Suc	Solyc05g009120.3	42.63849421712339	1	sugar	gene	790
Suc	Solyc10g024320.2	42.638750178691225	1	sugar	gene	790
Suc	Solyc03g117080.4	42.64273892994122	1	sugar	gene	790
Suc	Solyc03g093490.3	42.67003613275648	1	sugar	gene	790
Suc	Solyc02g092470.3	42.68539884103773	1	sugar	gene	790
Suc	Solyc11g072330.2	42.77425359880939	1	sugar	TF	790
Suc	Solyc06g007580.1	37.28066353511444	1	sugar	gene	790
Suc	Solyc04g071990.3	42.78985940399903	1	sugar	gene	790
Suc	Solyc07g039420.1	42.79419380823161	1	sugar	gene	790
Suc	Solyc02g078040.3	37.27146417954758	1	sugar	gene	790
Suc	Solyc01g098100.2	42.87712272279698	1	sugar	gene	790
Suc	Solyc02g071210.3	42.88434093666008	1	sugar	gene	790
Suc	Solyc06g083390.4	42.89932641745378	1	sugar	gene	790
Suc	Solyc08g081530.3	37.227379690518994	1	sugar	gene	790
Suc	Solyc03g033720.4	42.985622613557766	1	sugar	gene	790
Suc	Solyc03g095490.3	42.99146751810704	1	sugar	gene	790
Suc	novel.760	37.363863475558176	1	sugar	gene	790
Suc	Solyc10g076510.2	42.41338711456098	1	sugar	gene	790
Suc	Solyc05g007460.3	42.35626739838124	1	sugar	gene	790
Suc	Solyc05g005490.4	42.35305519692819	1	sugar	gene	790
Suc	Solyc08g080960.4	41.85361337857392	1	sugar	gene	790
Suc	Solyc01g006510.3	41.870133129466176	1	sugar	gene	790
Suc	Solyc09g075890.3	37.51691747526628	1	sugar	gene	790
Suc	novel.6321	41.90573948598362	1	sugar	gene	790
Suc	Solyc12g098490.2	41.91610177507149	1	sugar	gene	790
Suc	Solyc10g080010.2	41.91871210243527	1	sugar	gene	790
Suc	Solyc06g076820.1	41.93964420200251	1	sugar	TF	790
Suc	Solyc09g008430.4	41.95304729511897	1	sugar	gene	790
Suc	Solyc03g113890.1	41.95541641498902	1	sugar	gene	790
Suc	Solyc11g071740.2	41.96831451429875	1	sugar	gene	790
Suc	Solyc11g013270.2	41.98076204078644	1	sugar	gene	790
Suc	Solyc08g081490.4	42.00282609971064	1	sugar	gene	790
Suc	Solyc01g080640.3	43.020915350982015	1	sugar	gene	790
Suc	Solyc12g095780.2	42.03397805928551	1	sugar	gene	790
Suc	Solyc03g112790.3	37.44818821060748	1	sugar	gene	790
Suc	Solyc10g086760.2	37.43821321631759	1	sugar	gene	790
Suc	Solyc11g006720.2	42.226960983811615	1	sugar	TF	790
Suc	Solyc08g076300.3	42.238064897325245	1	sugar	gene	790
Suc	Solyc09g005630.3	42.23825451884605	1	sugar	gene	790
Suc	Solyc06g069570.3	42.25264370594894	1	sugar	gene	790
Suc	Solyc11g005320.1	37.40504869289769	1	sugar	gene	790
Suc	Solyc08g079310.4	37.40343842740062	1	sugar	gene	790
Suc	Solyc01g108620.3	42.2812259789313	1	sugar	gene	790
Suc	Solyc07g041830.4	37.401246799104186	1	sugar	gene	790
Suc	Solyc06g072700.3	42.31655589345394	1	sugar	gene	790
Suc	Solyc01g006055.1	37.38845965421668	1	sugar	gene	790
Suc	Solyc12g044620.2	37.45795083643779	1	sugar	gene	790
Suc	Solyc04g024430.3	44.1004159744324	1	sugar	gene	790
Suc	Solyc08g077550.3	43.02984417122788	1	sugar	gene	790
Suc	Solyc03g120870.3	43.06736099006415	1	sugar	gene	790
Suc	Solyc03g083480.4	37.06433350051213	1	sugar	gene	790
Suc	Solyc03g007770.3	43.65347713037303	1	sugar	gene	790
Suc	Solyc11g006190.3	37.05010595233451	1	sugar	gene	790
Suc	Solyc05g046290.3	43.72281362332294	1	sugar	gene	790
Suc	Solyc11g069620.3	43.7815118782035	1	sugar	gene	790
Suc	Solyc04g072920.4	37.04346515013497	1	sugar	gene	790
Suc	Solyc05g010700.1	43.80203622531963	1	sugar	gene	790
Suc	Solyc11g010470.2	43.84023951849296	1	sugar	gene	790
Suc	Solyc03g032020.4	37.03836958235425	1	sugar	gene	790
Suc	Solyc10g086565.2	43.84999400222361	1	sugar	gene	790
Suc	Solyc05g041920.3	37.02687987957162	1	sugar	gene	790
Suc	Solyc05g010810.1	43.891068051028014	1	sugar	gene	790
Suc	Solyc07g005300.1	43.899560191260186	1	sugar	gene	790
Suc	Solyc08g066840.3	37.01308257376017	1	sugar	gene	790
Suc	Solyc04g072070.3	36.99435467786409	1	sugar	TF	790
Suc	Solyc06g007660.2	36.99422572194766	1	sugar	gene	790
Suc	Solyc07g005440.1	36.9899455223766	1	sugar	gene	790
Suc	Solyc03g093500.3	36.98377794838575	1	sugar	gene	790
Suc	Solyc06g005680.4	44.026729826312334	1	sugar	TF	790
Suc	Solyc07g063260.4	36.98208823505784	1	sugar	gene	790
Suc	Solyc04g015740.3	36.976928178728144	1	sugar	gene	790
Suc	Solyc02g078100.3	44.05066240996743	1	sugar	gene	790
Suc	Solyc02g088690.4	44.052869434596026	1	sugar	gene	790
Suc	Solyc09g090180.1	36.96727576082963	1	sugar	gene	790
Suc	Solyc06g076160.4	44.05533841073585	1	sugar	gene	790
Suc	Solyc01g079530.4	43.60557106708925	1	sugar	gene	790
Suc	Solyc01g091190.3	43.60239292125477	1	sugar	gene	790
Suc	Solyc01g010050.3	43.59751439094704	1	sugar	gene	790
Suc	Solyc03g114290.4	37.0731802031964	1	sugar	gene	790
Suc	Solyc12g005870.3	37.19790265337308	1	sugar	gene	790
Suc	Solyc12g008960.2	43.076092005178936	1	sugar	gene	790
Suc	Solyc11g012270.2	43.078009097198326	1	sugar	gene	790
Suc	Solyc11g005440.2	43.09281702456561	1	sugar	gene	790
Suc	Solyc05g010290.3	37.18365397162532	1	sugar	gene	790
Suc	Solyc05g053100.3	43.09824255596734	1	sugar	gene	790
Suc	Solyc03g115990.3	37.16335369992376	1	sugar	gene	790
Suc	Solyc12g011440.2	43.166343635784166	1	sugar	gene	790
Suc	Solyc06g063060.3	43.16942620115253	1	sugar	gene	790
Suc	Solyc02g092460.3	43.19417139312959	1	sugar	TR	790
Suc	Solyc09g090130.3	43.20379284376036	1	sugar	TF	790
Suc	Solyc09g008050.3	37.13860172598018	1	sugar	gene	790
Suc	Solyc06g007430.3	43.06194185643829	1	sugar	gene	790
Suc	Solyc12g097060.1	43.25546992646135	1	sugar	gene	790
Suc	Solyc01g109970.3	43.28445669833212	1	sugar	TR	790
Suc	Solyc04g074430.2	43.287806291261816	1	sugar	gene	790
Suc	Solyc01g087970.3	37.09955816525732	1	sugar	gene	790
Suc	Solyc05g052760.4	43.373117975302016	1	sugar	gene	790
Suc	Solyc01g103760.3	37.08659540083758	1	sugar	gene	790
Suc	Solyc10g078720.2	43.41002717981405	1	sugar	TF	790
Suc	Solyc07g047830.3	43.46025347378136	1	sugar	gene	790
Suc	Solyc05g009700.4	43.50213739602032	1	sugar	gene	790
Suc	Solyc02g083320.3	43.5428342359052	1	sugar	gene	790
Suc	Solyc06g073310.3	37.076781816945854	1	sugar	gene	790
Suc	Solyc03g005450.3	43.56434561174209	1	sugar	gene	790
Suc	Solyc10g079300.2	43.596970265464826	1	sugar	gene	790
Suc	Solyc01g059860.3	43.260071654722566	1	sugar	gene	790
Suc	Solyc08g079430.3	45.43543980917316	1	sugar	gene	790
